trait_type,phenocode,pheno_sex,description,BIN_QT,n_cases_EUR,n_controls_EUR,N,Neff,filename,aws_link,estimates.final.h2_observed
prescriptions,piroxicam,both_sexes,,BIN,9784,410747.0,420531,19112.734366788653,prescriptions-piroxicam-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-piroxicam-both_sexes.tsv.bgz,
prescriptions,pizotifen,both_sexes,,BIN,2467,418064.0,420531,4905.055218283551,prescriptions-pizotifen-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-pizotifen-both_sexes.tsv.bgz,
prescriptions,pneumovax,both_sexes,,BIN,12110,408421.0,420531,23522.538457331328,prescriptions-pneumovax-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-pneumovax-both_sexes.tsv.bgz,
prescriptions,polyethylene glycol,both_sexes,,BIN,3460,417071.0,420531,6863.064363863781,prescriptions-polyethylene_glycol-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-polyethylene_glycol-both_sexes.tsv.bgz,
prescriptions,potassium chloride/sodium chloride/sodium bicarbonate/macrogol,both_sexes,,BIN,4623,415908.0,420531,9144.35646361386,prescriptions-potassium_chloride_sodium_chloride_sodium_bicarbonate_macrogol-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-potassium_chloride_sodium_chloride_sodium_bicarbonate_macrogol-both_sexes.tsv.bgz,
prescriptions,pravastatin,both_sexes,,BIN,5426,415105.0,420531,10711.979521129238,prescriptions-pravastatin-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-pravastatin-both_sexes.tsv.bgz,
prescriptions,prednisolone,both_sexes,,BIN,25014,395517.0,420531,47052.23747119713,prescriptions-prednisolone-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-prednisolone-both_sexes.tsv.bgz,
prescriptions,pregabalin,both_sexes,,BIN,4740,415791.0,420531,9373.146521897315,prescriptions-pregabalin-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-pregabalin-both_sexes.tsv.bgz,
prescriptions,pro-kinetic agent|dopamine D2 antagonist,both_sexes,,BIN,8069,412462.0,420531,15828.349767317986,prescriptions-pro-kinetic_agent|dopamine_D2_antagonist-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-pro-kinetic_agent|dopamine_D2_antagonist-both_sexes.tsv.bgz,
prescriptions,prochlorperazine,both_sexes,,BIN,19331,401200.0,420531,36884.782334714924,prescriptions-prochlorperazine-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-prochlorperazine-both_sexes.tsv.bgz,
prescriptions,propranolol,both_sexes,,BIN,12218,408313.0,420531,23726.042712665654,prescriptions-propranolol-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-propranolol-both_sexes.tsv.bgz,
prescriptions,prostaglandin analog,both_sexes,,BIN,3471,417060.0,420531,6884.701769905191,prescriptions-prostaglandin_analog-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-prostaglandin_analog-both_sexes.tsv.bgz,
prescriptions,proton pump inhibitor|PPI,both_sexes,,BIN,85864,334667.0,420531,136664.58495568697,prescriptions-proton_pump_inhibitor|PPI-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-proton_pump_inhibitor|PPI-both_sexes.tsv.bgz,
prescriptions,quinine bisulfate,both_sexes,,BIN,7030,413501.0,420531,13824.959539249186,prescriptions-quinine_bisulfate-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-quinine_bisulfate-both_sexes.tsv.bgz,
prescriptions,rabeprazole,both_sexes,,BIN,2795,417736.0,420531,5552.846853145191,prescriptions-rabeprazole-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-rabeprazole-both_sexes.tsv.bgz,
prescriptions,ramipril,both_sexes,,BIN,24599,395932.0,420531,46320.158409249256,prescriptions-ramipril-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-ramipril-both_sexes.tsv.bgz,
prescriptions,ranitidine,both_sexes,,BIN,15615,404916.0,420531,30070.37930616292,prescriptions-ranitidine-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-ranitidine-both_sexes.tsv.bgz,
prescriptions,risedronate,both_sexes,,BIN,1610,418921.0,420531,3207.672252461768,prescriptions-risedronate-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-risedronate-both_sexes.tsv.bgz,
prescriptions,rivaroxaban,both_sexes,,BIN,1243,419288.0,420531,2478.65191388982,prescriptions-rivaroxaban-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-rivaroxaban-both_sexes.tsv.bgz,
prescriptions,rosuvastatin,both_sexes,,BIN,3352,417179.0,420531,6650.563254551982,prescriptions-rosuvastatin-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-rosuvastatin-both_sexes.tsv.bgz,
prescriptions,salicylic acid,both_sexes,,BIN,1871,418660.0,420531,3725.351329628494,prescriptions-salicylic_acid-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-salicylic_acid-both_sexes.tsv.bgz,
prescriptions,salicylic acid/glucosaminoglycan polysulfate,both_sexes,,BIN,2878,417653.0,420531,5716.607498614847,prescriptions-salicylic_acid_glucosaminoglycan_polysulfate-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-salicylic_acid_glucosaminoglycan_polysulfate-both_sexes.tsv.bgz,
prescriptions,salmeterol,both_sexes,,BIN,2993,417538.0,420531,5943.396486822612,prescriptions-salmeterol-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-salmeterol-both_sexes.tsv.bgz,
prescriptions,salmeterol/fluticasone,both_sexes,,BIN,1054,419477.0,420531,2102.7166035322007,prescriptions-salmeterol_fluticasone-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-salmeterol_fluticasone-both_sexes.tsv.bgz,
prescriptions,selective COX-2 NSAID|NSAID|non-steroidal anti-inflammatory drug,both_sexes,,BIN,4453,416078.0,420531,8811.694424430065,prescriptions-selective_COX-2_NSAID|NSAID|non-steroidal_anti-inflammatory_drug-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-selective_COX-2_NSAID|NSAID|non-steroidal_anti-inflammatory_drug-both_sexes.tsv.bgz,
prescriptions,selective COX-2 NSAID|non-steroidal anti-inflammatory drug|NSAID,both_sexes,,BIN,1154,419377.0,420531,2301.6665025883945,prescriptions-selective_COX-2_NSAID|non-steroidal_anti-inflammatory_drug|NSAID-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-selective_COX-2_NSAID|non-steroidal_anti-inflammatory_drug|NSAID-both_sexes.tsv.bgz,
prescriptions,selective alpha1-antagonist|alpha blocker,both_sexes,,BIN,10070,410461.0,420531,19657.72925182686,prescriptions-selective_alpha1-antagonist|alpha_blocker-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-selective_alpha1-antagonist|alpha_blocker-both_sexes.tsv.bgz,
prescriptions,selective alpha2-agonist|alpha agonist,both_sexes,,BIN,4574,415957.0,420531,9048.499720591348,prescriptions-selective_alpha2-agonist|alpha_agonist-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-selective_alpha2-agonist|alpha_agonist-both_sexes.tsv.bgz,
prescriptions,selective beta1 antagonist|beta blocker,both_sexes,,BIN,27328,393203.0,420531,51104.2067481351,prescriptions-selective_beta1_antagonist|beta_blocker-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-selective_beta1_antagonist|beta_blocker-both_sexes.tsv.bgz,
prescriptions,selective beta2 receptor agonist|beta agonist,both_sexes,,BIN,2269,418262.0,420531,4513.514951335335,prescriptions-selective_beta2_receptor_agonist|beta_agonist-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-selective_beta2_receptor_agonist|beta_agonist-both_sexes.tsv.bgz,
prescriptions,selective estrogen receptor modulator|SERM,both_sexes,,BIN,2743,417788.0,420531,5450.2164358870095,prescriptions-selective_estrogen_receptor_modulator|SERM-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-selective_estrogen_receptor_modulator|SERM-both_sexes.tsv.bgz,
prescriptions,selective histamine H1 inverse agonist|antihistamine,both_sexes,,BIN,2621,417910.0,420531,5209.3287296299195,prescriptions-selective_histamine_H1_inverse_agonist|antihistamine-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-selective_histamine_H1_inverse_agonist|antihistamine-both_sexes.tsv.bgz,
prescriptions,selective peripheral histamine H1-antagonist|antihistamine,both_sexes,,BIN,8697,411834.0,420531,17034.27475263417,prescriptions-selective_peripheral_histamine_H1-antagonist|antihistamine-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-selective_peripheral_histamine_H1-antagonist|antihistamine-both_sexes.tsv.bgz,
prescriptions,selective serotonin re-uptake inhibitor|SSRI,both_sexes,,BIN,26910,393621.0,420531,50376.02987651326,prescriptions-selective_serotonin_re-uptake_inhibitor|SSRI-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-selective_serotonin_re-uptake_inhibitor|SSRI-both_sexes.tsv.bgz,
prescriptions,selective serotonin receptor agonist|abortive anti-migraine agent|anti-migraine agent,both_sexes,,BIN,1098,419433.0,420531,2190.2662776347047,prescriptions-selective_serotonin_receptor_agonist|abortive_anti-migraine_agent|anti-migraine_agent-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-selective_serotonin_receptor_agonist|abortive_anti-migraine_agent|anti-migraine_agent-both_sexes.tsv.bgz,
prescriptions,senna,both_sexes,,BIN,7287,413244.0,420531,14321.460382231036,prescriptions-senna-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-senna-both_sexes.tsv.bgz,
prescriptions,serotonin receptor antagonist|alpha-adrenergic receptor antagonist|selective histamine H1 inverse agonist,both_sexes,,BIN,2157,418374.0,420531,4291.872504048453,prescriptions-serotonin_receptor_antagonist|alpha-adrenergic_receptor_antagonist|selective_histamine_H1_inverse_agonist-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-serotonin_receptor_antagonist|alpha-adrenergic_receptor_antagonist|selective_histamine_H1_inverse_agonist-both_sexes.tsv.bgz,
prescriptions,serotonin-norepinephrine reuptake inhibitor|SNRI|antidepressant,both_sexes,,BIN,3414,417117.0,420531,6772.5681959237245,prescriptions-serotonin-norepinephrine_reuptake_inhibitor|SNRI|antidepressant-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-serotonin-norepinephrine_reuptake_inhibitor|SNRI|antidepressant-both_sexes.tsv.bgz,
prescriptions,sertraline,both_sexes,,BIN,8809,411722.0,420531,17248.95000844171,prescriptions-sertraline-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-sertraline-both_sexes.tsv.bgz,
prescriptions,short-acting insulin analog|diabetes,both_sexes,,BIN,1087,419444.0,420531,2168.3805854978586,prescriptions-short-acting_insulin_analog|diabetes-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-short-acting_insulin_analog|diabetes-both_sexes.tsv.bgz,
prescriptions,sildenafil,both_sexes,,BIN,10211,410320.0,420531,19926.129203316756,prescriptions-sildenafil-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-sildenafil-both_sexes.tsv.bgz,
prescriptions,simvastatin,both_sexes,,BIN,46969,373562.0,420531,83446.08876872335,prescriptions-simvastatin-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-simvastatin-both_sexes.tsv.bgz,
prescriptions,sitagliptin,both_sexes,,BIN,1344,419187.0,420531,2679.409261148405,prescriptions-sitagliptin-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-sitagliptin-both_sexes.tsv.bgz,
prescriptions,sodium alginate / potassium bicarbonate,both_sexes,,BIN,11414,409117.0,420531,22208.40526857711,prescriptions-sodium_alginate___potassium_bicarbonate-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-sodium_alginate___potassium_bicarbonate-both_sexes.tsv.bgz,
prescriptions,sodium cromoglicate,both_sexes,,BIN,7265,413266.0,420531,14278.982952505285,prescriptions-sodium_cromoglicate-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-sodium_cromoglicate-both_sexes.tsv.bgz,
prescriptions,sodium/potassium transporter inhibitor|heart failure,both_sexes,,BIN,1600,418931.0,420531,3187.824916593545,prescriptions-sodium_potassium_transporter_inhibitor|heart_failure-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-sodium_potassium_transporter_inhibitor|heart_failure-both_sexes.tsv.bgz,
prescriptions,solifenacin,both_sexes,,BIN,5257,415274.0,420531,10382.565936875046,prescriptions-solifenacin-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-solifenacin-both_sexes.tsv.bgz,
prescriptions,spironolactone,both_sexes,,BIN,1414,419117.0,420531,2818.4910886474477,prescriptions-spironolactone-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-spironolactone-both_sexes.tsv.bgz,
prescriptions,stimulant laxative|laxative,both_sexes,,BIN,8476,412055.0,420531,16610.324470728676,prescriptions-stimulant_laxative|laxative-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-stimulant_laxative|laxative-both_sexes.tsv.bgz,
prescriptions,sulfasalazine,both_sexes,,BIN,1308,419223.0,420531,2607.863315665195,prescriptions-sulfasalazine-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-sulfasalazine-both_sexes.tsv.bgz,
prescriptions,sulfonylurea|diabetes,both_sexes,,BIN,4406,416125.0,420531,8719.674649431314,prescriptions-sulfonylurea|diabetes-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-sulfonylurea|diabetes-both_sexes.tsv.bgz,
prescriptions,sumatriptan,both_sexes,,BIN,4534,415997.0,420531,8970.23238714863,prescriptions-sumatriptan-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-sumatriptan-both_sexes.tsv.bgz,
prescriptions,tadalafil,both_sexes,,BIN,4771,415760.0,420531,9433.74428995722,prescriptions-tadalafil-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-tadalafil-both_sexes.tsv.bgz,
prescriptions,tamoxifen,both_sexes,,BIN,2328,418203.0,420531,4630.225044051449,prescriptions-tamoxifen-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-tamoxifen-both_sexes.tsv.bgz,
prescriptions,tamsulosin,both_sexes,,BIN,10070,410461.0,420531,19657.72925182686,prescriptions-tamsulosin-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-tamsulosin-both_sexes.tsv.bgz,
prescriptions,temazepam,both_sexes,,BIN,7647,412884.0,420531,15015.891565663413,prescriptions-temazepam-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-temazepam-both_sexes.tsv.bgz,
prescriptions,terbinafine,both_sexes,,BIN,18925,401606.0,420531,36146.65054419293,prescriptions-terbinafine-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-terbinafine-both_sexes.tsv.bgz,
prescriptions,terbutaline,both_sexes,,BIN,2269,418262.0,420531,4513.514951335335,prescriptions-terbutaline-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-terbutaline-both_sexes.tsv.bgz,
prescriptions,tetracycline antibiotic|antibiotic,both_sexes,,BIN,41177,379354.0,420531,74290.1696093748,prescriptions-tetracycline_antibiotic|antibiotic-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-tetracycline_antibiotic|antibiotic-both_sexes.tsv.bgz,
prescriptions,thiamine,both_sexes,,BIN,1117,419414.0,420531,2228.0661259217513,prescriptions-thiamine-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-thiamine-both_sexes.tsv.bgz,
prescriptions,thiamine supplement|Food Supplement,both_sexes,,BIN,1117,419414.0,420531,2228.0661259217513,prescriptions-thiamine_supplement|Food_Supplement-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-thiamine_supplement|Food_Supplement-both_sexes.tsv.bgz,
prescriptions,thiazide diuretic|diuretic,both_sexes,,BIN,25934,394597.0,420531,48669.318542509354,prescriptions-thiazide_diuretic|diuretic-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-thiazide_diuretic|diuretic-both_sexes.tsv.bgz,
prescriptions,thiazolidinedione|diabetes,both_sexes,,BIN,1451,419080.0,420531,2891.98694032069,prescriptions-thiazolidinedione|diabetes-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-thiazolidinedione|diabetes-both_sexes.tsv.bgz,
prescriptions,thyroid hormone,both_sexes,,BIN,13915,406616.0,420531,26909.12983822833,prescriptions-thyroid_hormone-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-thyroid_hormone-both_sexes.tsv.bgz,
prescriptions,tibolone,both_sexes,,BIN,2796,417735.0,420531,5554.820262953266,prescriptions-tibolone-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-tibolone-both_sexes.tsv.bgz,
prescriptions,tiotropium,both_sexes,,BIN,3116,417415.0,420531,6185.822876315897,prescriptions-tiotropium-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-tiotropium-both_sexes.tsv.bgz,
prescriptions,tolterodine,both_sexes,,BIN,3599,416932.0,420531,7136.397877921009,prescriptions-tolterodine-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-tolterodine-both_sexes.tsv.bgz,
prescriptions,tramadol,both_sexes,,BIN,22929,397602.0,420531,43357.64192413876,prescriptions-tramadol-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-tramadol-both_sexes.tsv.bgz,
prescriptions,tranexamic acid,both_sexes,,BIN,5292,415239.0,420531,10450.809990226642,prescriptions-tranexamic_acid-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-tranexamic_acid-both_sexes.tsv.bgz,
prescriptions,trazodone,both_sexes,,BIN,2157,418374.0,420531,4291.872504048453,prescriptions-trazodone-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-trazodone-both_sexes.tsv.bgz,
prescriptions,tricyclic antidepressant|antidepressant,both_sexes,,BIN,38875,381656.0,420531,70562.58397121735,prescriptions-tricyclic_antidepressant|antidepressant-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-tricyclic_antidepressant|antidepressant-both_sexes.tsv.bgz,
prescriptions,tricyclic antihistamine|selective histamine H1 inverse agonist|antihistamine,both_sexes,,BIN,14910,405621.0,420531,28762.72669553493,prescriptions-tricyclic_antihistamine|selective_histamine_H1_inverse_agonist|antihistamine-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/prescriptions-tricyclic_antihistamine|selective_histamine_H1_inverse_agonist|antihistamine-both_sexes.tsv.bgz,
